2.000000, 2.9999646358191967e-06
2.000000, 1.9999570213258266e-06
2.000000, 3.00002284348011e-06
3.000000, 0.0004710000357590616
3.000000, 3.00002284348011e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 0.000417000032030046
3.000000, 3.5999983083456755e-05
3.000000, 2.9999995604157448e-05
3.000000, 1.00000761449337e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.3999949917197227e-05
3.000000, 3.300001844763756e-05
3.000000, 4.2000028770416975e-05
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 1.9999570213258266e-06
3.000000, 7.599999662488699e-05
3.000000, 3.400002606213093e-05
3.000000, 3.200001083314419e-05
3.000000, 2.00001522898674e-06
3.000000, 1.00000761449337e-06
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 4.199997056275606e-05
3.000000, 3.50000336766243e-05
3.000000, 3.200001083314419e-05
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 3.6999990697950125e-05
3.000000, 4.600000102072954e-05
3.000000, 4.2000028770416975e-05
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 4.700000863522291e-05
3.000000, 5.7999975979328156e-05
3.000000, 9.999494068324566e-07
3.000000, 2.00001522898674e-06
3.000000, 3.00002284348011e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 1.9999570213258266e-06
3.000000, 1.00000761449337e-06
3.000000, 2.00001522898674e-06
3.000000, 4.800001624971628e-05
3.000000, 4.099996294826269e-05
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.9999646358191967e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 4.600000102072954e-05
3.000000, 4.199997056275606e-05
3.000000, 3.00002284348011e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 1.9999570213258266e-06
3.000000, 3.50000336766243e-05
3.000000, 4.199997056275606e-05
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 3.6999990697950125e-05
3.000000, 4.39999857917428e-05
3.000000, 0.0001230000052601099
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
3.000000, 1.9999570213258266e-06
3.000000, 1.00000761449337e-06
3.000000, 2.00001522898674e-06
3.000000, 2.9999646358191967e-06
3.000000, 0.00028500001644715667
3.000000, 2.00001522898674e-06
3.000000, 2.00001522898674e-06
4.000000, 0.003238000033888966
4.000000, 0.003091000020503998
4.000000, 0.0039030000334605575
4.000000, 0.0035860000061802566
4.000000, 0.0032449999707750976
4.000000, 0.002769000013358891
4.000000, 0.002808000019285828
4.000000, 0.0026450000004842877
4.000000, 0.002340999955777079
4.000000, 0.0020960000110790133
4.000000, 0.003687000018544495
5.000000, 0.005363999982364476
5.000000, 0.002147999999579042
5.000000, 0.0023350000265054405
5.000000, 0.0021520000300370157
5.000000, 0.002491000050213188
5.000000, 0.002246999996714294
5.000000, 0.002646000008098781
5.000000, 0.00225800002226606
5.000000, 0.002845000009983778
5.000000, 0.003570999950170517
5.000000, 0.002687999978661537
